acRate,difficulty,frontendQuestionId,isFavor,paidOnly,title,titleSlug,topicTags,hasSolution,hasVideoSolution
79.74698908924164,Easy,346,FALSE,TRUE,Moving Average from Data Stream,moving-average-from-data-stream,"['Array', 'Design', 'Queue', 'Data Stream']",TRUE,TRUE
64.24105582807094,Medium,347,FALSE,FALSE,Top K Frequent Elements,top-k-frequent-elements,"['Array', 'Hash Table', 'Divide and Conquer', 'Sorting', 'Heap (Priority Queue)', 'Bucket Sort', 'Counting', 'Quickselect']",TRUE,TRUE
58.49560781261116,Medium,348,FALSE,TRUE,Design Tic-Tac-Toe,design-tic-tac-toe,"['Array', 'Hash Table', 'Design', 'Matrix', 'Simulation']",TRUE,FALSE
76.15756459509657,Easy,349,FALSE,FALSE,Intersection of Two Arrays,intersection-of-two-arrays,"['Array', 'Hash Table', 'Two Pointers', 'Binary Search', 'Sorting']",TRUE,FALSE
58.93756112149418,Easy,350,FALSE,FALSE,Intersection of Two Arrays II,intersection-of-two-arrays-ii,"['Array', 'Hash Table', 'Two Pointers', 'Binary Search', 'Sorting']",TRUE,FALSE
53.23735735175574,Medium,351,FALSE,TRUE,Android Unlock Patterns,android-unlock-patterns,"['Dynamic Programming', 'Backtracking', 'Bit Manipulation', 'Bitmask']",TRUE,FALSE
60.34710073924352,Hard,352,FALSE,FALSE,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,"['Binary Search', 'Design', 'Ordered Set']",TRUE,FALSE
39.06955281483346,Medium,353,FALSE,TRUE,Design Snake Game,design-snake-game,"['Array', 'Hash Table', 'Design', 'Queue', 'Simulation']",TRUE,FALSE
37.20578368374363,Hard,354,FALSE,FALSE,Russian Doll Envelopes,russian-doll-envelopes,"['Array', 'Binary Search', 'Dynamic Programming', 'Sorting']",TRUE,FALSE
41.754525355810415,Medium,355,FALSE,FALSE,Design Twitter,design-twitter,"['Hash Table', 'Linked List', 'Design', 'Heap (Priority Queue)']",FALSE,FALSE
35.89878929832086,Medium,356,FALSE,TRUE,Line Reflection,line-reflection,"['Array', 'Hash Table', 'Math']",FALSE,FALSE
54.071848978816895,Medium,357,FALSE,FALSE,Count Numbers with Unique Digits,count-numbers-with-unique-digits,"['Math', 'Dynamic Programming', 'Backtracking']",FALSE,FALSE
39.308741387620856,Hard,358,FALSE,TRUE,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,"['Hash Table', 'String', 'Greedy', 'Sorting', 'Heap (Priority Queue)', 'Counting']",TRUE,FALSE
76.40069152962225,Easy,359,FALSE,TRUE,Logger Rate Limiter,logger-rate-limiter,"['Hash Table', 'Design', 'Data Stream']",TRUE,TRUE
56.87767921053266,Medium,360,FALSE,TRUE,Sort Transformed Array,sort-transformed-array,"['Array', 'Math', 'Two Pointers', 'Sorting']",TRUE,FALSE
52.04007671535141,Medium,361,FALSE,TRUE,Bomb Enemy,bomb-enemy,"['Array', 'Dynamic Programming', 'Matrix']",TRUE,FALSE
69.0635397,Medium,362,FALSE,TRUE,Design Hit Counter,design-hit-counter,"['Array', 'Binary Search', 'Design', 'Queue', 'Data Stream']",TRUE,FALSE
44.54356239555348,Hard,363,FALSE,FALSE,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,"['Array', 'Binary Search', 'Matrix', 'Prefix Sum', 'Ordered Set']",TRUE,FALSE
65.22345401004677,Medium,364,FALSE,TRUE,Nested List Weight Sum II,nested-list-weight-sum-ii,"['Stack', 'Depth-First Search', 'Breadth-First Search']",TRUE,FALSE
42.689623047660724,Medium,365,FALSE,FALSE,Water and Jug Problem,water-and-jug-problem,"['Math', 'Depth-First Search', 'Breadth-First Search']",FALSE,FALSE
80.99992899492314,Medium,366,FALSE,TRUE,Find Leaves of Binary Tree,find-leaves-of-binary-tree,"['Tree', 'Depth-First Search', 'Binary Tree']",TRUE,TRUE
44.08741754341279,Easy,367,FALSE,FALSE,Valid Perfect Square,valid-perfect-square,"['Math', 'Binary Search']",TRUE,FALSE
48.69399156310569,Medium,368,FALSE,FALSE,Largest Divisible Subset,largest-divisible-subset,"['Array', 'Math', 'Dynamic Programming', 'Sorting']",TRUE,FALSE
61.13677634924094,Medium,369,FALSE,TRUE,Plus One Linked List,plus-one-linked-list,"['Linked List', 'Math']",TRUE,TRUE
72.18731320435626,Medium,370,FALSE,TRUE,Range Addition,range-addition,"['Array', 'Prefix Sum']",TRUE,FALSE
53.348406076036845,Medium,371,FALSE,FALSE,Sum of Two Integers,sum-of-two-integers,"['Math', 'Bit Manipulation']",TRUE,FALSE
35.32843769835098,Medium,372,FALSE,FALSE,Super Pow,super-pow,"['Math', 'Divide and Conquer']",FALSE,FALSE
40.511750031073,Medium,373,FALSE,FALSE,Find K Pairs with Smallest Sums,find-k-pairs-with-smallest-sums,"['Array', 'Heap (Priority Queue)']",TRUE,FALSE
55.40466902977626,Easy,374,FALSE,FALSE,Guess Number Higher or Lower,guess-number-higher-or-lower,"['Binary Search', 'Interactive']",TRUE,TRUE
50.82335275305193,Medium,375,FALSE,FALSE,Guess Number Higher or Lower II,guess-number-higher-or-lower-ii,"['Math', 'Dynamic Programming', 'Game Theory']",TRUE,FALSE
48.782081912200056,Medium,376,FALSE,FALSE,Wiggle Subsequence,wiggle-subsequence,"['Array', 'Dynamic Programming', 'Greedy']",TRUE,FALSE
54.5740604281583,Medium,377,FALSE,FALSE,Combination Sum IV,combination-sum-iv,"['Array', 'Dynamic Programming']",TRUE,FALSE
63.345915377802,Medium,378,FALSE,FALSE,Kth Smallest Element in a Sorted Matrix,kth-smallest-element-in-a-sorted-matrix,"['Array', 'Binary Search', 'Sorting', 'Heap (Priority Queue)', 'Matrix']",TRUE,FALSE
52.254821654628046,Medium,379,FALSE,TRUE,Design Phone Directory,design-phone-directory,"['Array', 'Hash Table', 'Linked List', 'Design', 'Queue']",TRUE,FALSE
54.966186162631644,Medium,380,FALSE,FALSE,Insert Delete GetRandom O(1),insert-delete-getrandom-o1,"['Array', 'Hash Table', 'Math', 'Design', 'Randomized']",TRUE,FALSE
35.843902697757066,Hard,381,FALSE,FALSE,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,"['Array', 'Hash Table', 'Math', 'Design', 'Randomized']",TRUE,FALSE
63.833205144431574,Medium,382,FALSE,FALSE,Linked List Random Node,linked-list-random-node,"['Linked List', 'Math', 'Reservoir Sampling', 'Randomized']",TRUE,FALSE
64.13011488616434,Easy,383,FALSE,FALSE,Ransom Note,ransom-note,"['Hash Table', 'String', 'Counting']",TRUE,TRUE
58.89613873609125,Medium,384,FALSE,FALSE,Shuffle an Array,shuffle-an-array,"['Array', 'Math', 'Design', 'Randomized']",TRUE,FALSE
39.794066865484226,Medium,385,FALSE,FALSE,Mini Parser,mini-parser,"['String', 'Stack', 'Depth-First Search']",FALSE,FALSE
73.03693495038588,Medium,386,FALSE,FALSE,Lexicographical Numbers,lexicographical-numbers,"['Depth-First Search', 'Trie']",TRUE,FALSE
63.38082757812998,Easy,387,FALSE,FALSE,First Unique Character in a String,first-unique-character-in-a-string,"['Hash Table', 'String', 'Queue', 'Counting']",TRUE,TRUE
48.20986536255509,Medium,388,FALSE,FALSE,Longest Absolute File Path,longest-absolute-file-path,"['String', 'Stack', 'Depth-First Search']",FALSE,FALSE
59.63395014793521,Easy,389,FALSE,FALSE,Find the Difference,find-the-difference,"['Hash Table', 'String', 'Bit Manipulation', 'Sorting']",TRUE,FALSE
44.66201480514502,Medium,390,FALSE,FALSE,Elimination Game,elimination-game,"['Math', 'Recursion']",FALSE,FALSE
34.90926155505593,Hard,391,FALSE,FALSE,Perfect Rectangle,perfect-rectangle,"['Array', 'Line Sweep']",FALSE,FALSE
48.27304767923818,Easy,392,FALSE,FALSE,Is Subsequence,is-subsequence,"['Two Pointers', 'String', 'Dynamic Programming']",TRUE,FALSE
45.451955118961166,Medium,393,FALSE,FALSE,UTF-8 Validation,utf-8-validation,"['Array', 'Bit Manipulation']",TRUE,FALSE
60.832596682354456,Medium,394,FALSE,FALSE,Decode String,decode-string,"['String', 'Stack', 'Recursion']",TRUE,FALSE
45.3459167230001,Medium,395,FALSE,FALSE,Longest Substring with At Least K Repeating Characters,longest-substring-with-at-least-k-repeating-characters,"['Hash Table', 'String', 'Divide and Conquer', 'Sliding Window']",TRUE,FALSE
43.72939386254121,Medium,396,FALSE,FALSE,Rotate Function,rotate-function,"['Array', 'Math', 'Dynamic Programming']",FALSE,FALSE
36.373181975672395,Medium,397,FALSE,FALSE,Integer Replacement,integer-replacement,"['Dynamic Programming', 'Greedy', 'Bit Manipulation', 'Memoization']",FALSE,FALSE
64.37451857140172,Medium,398,FALSE,FALSE,Random Pick Index,random-pick-index,"['Hash Table', 'Math', 'Reservoir Sampling', 'Randomized']",TRUE,FALSE
62.88035525599997,Medium,399,FALSE,FALSE,Evaluate Division,evaluate-division,"['Array', 'String', 'Depth-First Search', 'Breadth-First Search', 'Union Find', 'Graph', 'Shortest Path']",TRUE,FALSE
35.44544113831126,Medium,400,FALSE,FALSE,Nth Digit,nth-digit,"['Math', 'Binary Search']",FALSE,FALSE
56.15610537250693,Easy,401,FALSE,FALSE,Binary Watch,binary-watch,"['Backtracking', 'Bit Manipulation']",FALSE,FALSE
34.58090284072015,Medium,402,FALSE,FALSE,Remove K Digits,remove-k-digits,"['String', 'Stack', 'Greedy', 'Monotonic Stack']",TRUE,FALSE
46.43818977050692,Hard,403,FALSE,FALSE,Frog Jump,frog-jump,"['Array', 'Dynamic Programming']",TRUE,FALSE
61.438085478798435,Easy,404,FALSE,FALSE,Sum of Left Leaves,sum-of-left-leaves,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",TRUE,FALSE
50.48548513439257,Easy,405,FALSE,FALSE,Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,"['Math', 'Bit Manipulation']",FALSE,FALSE
74.04884949553829,Medium,406,FALSE,FALSE,Queue Reconstruction by Height,queue-reconstruction-by-height,"['Array', 'Binary Indexed Tree', 'Segment Tree', 'Sorting']",TRUE,FALSE
58.73706986669145,Hard,407,FALSE,FALSE,Trapping Rain Water II,trapping-rain-water-ii,"['Array', 'Breadth-First Search', 'Heap (Priority Queue)', 'Matrix']",TRUE,FALSE
36.71026446176076,Easy,408,FALSE,TRUE,Valid Word Abbreviation,valid-word-abbreviation,"['Two Pointers', 'String']",FALSE,FALSE
55.4812765912912,Easy,409,FALSE,FALSE,Longest Palindrome,longest-palindrome,"['Hash Table', 'String', 'Greedy']",TRUE,FALSE
57.60607620813847,Hard,410,FALSE,FALSE,Split Array Largest Sum,split-array-largest-sum,"['Array', 'Binary Search', 'Dynamic Programming', 'Greedy', 'Prefix Sum']",TRUE,FALSE
40.1079373436883,Hard,411,FALSE,TRUE,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,"['Array', 'String', 'Backtracking', 'Bit Manipulation']",FALSE,FALSE
74.07704614543016,Easy,412,FALSE,FALSE,Fizz Buzz,fizz-buzz,"['Math', 'String', 'Simulation']",TRUE,TRUE
64.84263935469176,Medium,413,FALSE,FALSE,Arithmetic Slices,arithmetic-slices,"['Array', 'Dynamic Programming', 'Sliding Window']",TRUE,FALSE
36.825028464754446,Easy,414,FALSE,FALSE,Third Maximum Number,third-maximum-number,"['Array', 'Sorting']",TRUE,FALSE
51.784927712140636,Easy,415,FALSE,FALSE,Add Strings,add-strings,"['Math', 'String', 'Simulation']",TRUE,FALSE
48.180795091191804,Medium,416,FALSE,FALSE,Partition Equal Subset Sum,partition-equal-subset-sum,"['Array', 'Dynamic Programming']",TRUE,TRUE
57.1052919476019,Medium,417,FALSE,FALSE,Pacific Atlantic Water Flow,pacific-atlantic-water-flow,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Matrix']",TRUE,FALSE
36.316944855784406,Medium,418,FALSE,TRUE,Sentence Screen Fitting,sentence-screen-fitting,"['Array', 'String', 'Dynamic Programming']",FALSE,FALSE
76.33467894134131,Medium,419,FALSE,FALSE,Battleships in a Board,battleships-in-a-board,"['Array', 'Depth-First Search', 'Matrix']",FALSE,FALSE
14.457352343147786,Hard,420,FALSE,FALSE,Strong Password Checker,strong-password-checker,"['String', 'Greedy', 'Heap (Priority Queue)']",FALSE,FALSE
53.19033094837662,Medium,421,FALSE,FALSE,Maximum XOR of Two Numbers in an Array,maximum-xor-of-two-numbers-in-an-array,"['Array', 'Hash Table', 'Bit Manipulation', 'Trie']",TRUE,FALSE
41.90232874206111,Easy,422,FALSE,TRUE,Valid Word Square,valid-word-square,"['Array', 'Matrix']",TRUE,FALSE
51.50729240178782,Medium,423,FALSE,FALSE,Reconstruct Original Digits from English,reconstruct-original-digits-from-english,"['Hash Table', 'Math', 'String']",TRUE,FALSE
56.676129737902414,Medium,424,FALSE,FALSE,Longest Repeating Character Replacement,longest-repeating-character-replacement,"['Hash Table', 'String', 'Sliding Window']",TRUE,FALSE
53.843555935404275,Hard,425,FALSE,TRUE,Word Squares,word-squares,"['Array', 'String', 'Backtracking', 'Trie']",TRUE,FALSE
65.40306379648926,Medium,426,FALSE,TRUE,Convert Binary Search Tree to Sorted Doubly Linked List,convert-binary-search-tree-to-sorted-doubly-linked-list,"['Linked List', 'Stack', 'Tree', 'Depth-First Search', 'Binary Search Tree', 'Binary Tree', 'Doubly-Linked List']",TRUE,FALSE
76.7786004391846,Medium,427,FALSE,FALSE,Construct Quad Tree,construct-quad-tree,"['Array', 'Divide and Conquer', 'Tree', 'Matrix']",TRUE,FALSE
68.13071989623117,Hard,428,FALSE,TRUE,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,"['String', 'Tree', 'Depth-First Search', 'Breadth-First Search']",TRUE,FALSE
71.18816930137685,Medium,429,FALSE,FALSE,N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,"['Tree', 'Breadth-First Search']",TRUE,FALSE
61.063639545666426,Medium,430,FALSE,FALSE,Flatten a Multilevel Doubly Linked List,flatten-a-multilevel-doubly-linked-list,"['Linked List', 'Depth-First Search', 'Doubly-Linked List']",TRUE,FALSE
80.05614131178967,Hard,431,FALSE,TRUE,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Design', 'Binary Tree']",TRUE,FALSE
44.759211891480994,Hard,432,FALSE,FALSE,All O`one Data Structure,all-oone-data-structure,"['Hash Table', 'Linked List', 'Design', 'Doubly-Linked List']",TRUE,FALSE
55.182120446988826,Medium,433,FALSE,FALSE,Minimum Genetic Mutation,minimum-genetic-mutation,"['Hash Table', 'String', 'Breadth-First Search']",TRUE,FALSE
36.30344038130701,Easy,434,FALSE,FALSE,Number of Segments in a String,number-of-segments-in-a-string,['String'],TRUE,FALSE
55.1263280893878,Medium,435,FALSE,FALSE,Non-overlapping Intervals,non-overlapping-intervals,"['Array', 'Dynamic Programming', 'Greedy', 'Sorting']",TRUE,FALSE
53.50845844660116,Medium,436,FALSE,FALSE,Find Right Interval,find-right-interval,"['Array', 'Binary Search', 'Sorting']",FALSE,FALSE
46.042966721986,Medium,437,FALSE,FALSE,Path Sum III,path-sum-iii,"['Tree', 'Depth-First Search', 'Binary Tree']",TRUE,FALSE
51.94765991457042,Medium,438,FALSE,FALSE,Find All Anagrams in a String,find-all-anagrams-in-a-string,"['Hash Table', 'String', 'Sliding Window']",TRUE,FALSE
61.86973889488934,Medium,439,FALSE,TRUE,Ternary Expression Parser,ternary-expression-parser,"['String', 'Stack', 'Recursion']",TRUE,FALSE
41.96620544320625,Hard,440,FALSE,FALSE,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,['Trie'],TRUE,FALSE
47.20566711338222,Easy,441,FALSE,FALSE,Arranging Coins,arranging-coins,"['Math', 'Binary Search']",TRUE,FALSE
76.29603682089213,Medium,442,FALSE,FALSE,Find All Duplicates in an Array,find-all-duplicates-in-an-array,"['Array', 'Hash Table']",TRUE,FALSE
57.573897816579255,Medium,443,FALSE,FALSE,String Compression,string-compression,"['Two Pointers', 'String']",TRUE,FALSE
29.254837948395217,Medium,444,FALSE,TRUE,Sequence Reconstruction,sequence-reconstruction,"['Array', 'Graph', 'Topological Sort']",FALSE,FALSE
61.602712125059625,Medium,445,FALSE,FALSE,Add Two Numbers II,add-two-numbers-ii,"['Linked List', 'Math', 'Stack']",TRUE,FALSE
54.52685031668181,Hard,446,FALSE,FALSE,Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,"['Array', 'Dynamic Programming']",TRUE,FALSE
56.237187879799485,Medium,447,FALSE,FALSE,Number of Boomerangs,number-of-boomerangs,"['Array', 'Hash Table', 'Math']",FALSE,FALSE
62.13719720329636,Easy,448,FALSE,FALSE,Find All Numbers Disappeared in an Array,find-all-numbers-disappeared-in-an-array,"['Array', 'Hash Table']",TRUE,FALSE
58.417546657271856,Medium,449,FALSE,FALSE,Serialize and Deserialize BST,serialize-and-deserialize-bst,"['String', 'Tree', 'Depth-First Search', 'Breadth-First Search', 'Design', 'Binary Search Tree', 'Binary Tree']",TRUE,FALSE
52.69833768504626,Medium,450,FALSE,FALSE,Delete Node in a BST,delete-node-in-a-bst,"['Tree', 'Binary Search Tree', 'Binary Tree']",TRUE,FALSE
73.7827231674193,Medium,451,FALSE,FALSE,Sort Characters By Frequency,sort-characters-by-frequency,"['Hash Table', 'String', 'Sorting', 'Heap (Priority Queue)', 'Bucket Sort', 'Counting']",TRUE,FALSE
60.14997476252136,Medium,452,FALSE,FALSE,Minimum Number of Arrows to Burst Balloons,minimum-number-of-arrows-to-burst-balloons,"['Array', 'Greedy', 'Sorting']",TRUE,FALSE
57.59439695005809,Medium,453,FALSE,FALSE,Minimum Moves to Equal Array Elements,minimum-moves-to-equal-array-elements,"['Array', 'Math']",TRUE,FALSE
57.51089443383116,Medium,454,FALSE,FALSE,4Sum II,4sum-ii,"['Array', 'Hash Table']",TRUE,FALSE
53.57974178857312,Easy,455,FALSE,FALSE,Assign Cookies,assign-cookies,"['Array', 'Two Pointers', 'Greedy', 'Sorting']",TRUE,FALSE
33.94388241029804,Medium,456,FALSE,FALSE,132 Pattern,132-pattern,"['Array', 'Binary Search', 'Stack', 'Monotonic Stack', 'Ordered Set']",TRUE,TRUE
35.31794248683678,Medium,457,FALSE,FALSE,Circular Array Loop,circular-array-loop,"['Array', 'Hash Table', 'Two Pointers']",FALSE,FALSE
59.2706816299723,Hard,458,FALSE,FALSE,Poor Pigs,poor-pigs,"['Math', 'Dynamic Programming', 'Combinatorics']",TRUE,FALSE
46.691755027620715,Easy,459,FALSE,FALSE,Repeated Substring Pattern,repeated-substring-pattern,"['String', 'String Matching']",TRUE,FALSE
46.064146296276114,Hard,460,FALSE,FALSE,LFU Cache,lfu-cache,"['Hash Table', 'Linked List', 'Design', 'Doubly-Linked List']",TRUE,FALSE
75.92720399951224,Easy,461,FALSE,FALSE,Hamming Distance,hamming-distance,['Bit Manipulation'],TRUE,FALSE
60.82884964912915,Medium,462,FALSE,FALSE,Minimum Moves to Equal Array Elements II,minimum-moves-to-equal-array-elements-ii,"['Array', 'Math', 'Sorting']",TRUE,FALSE
73.37220382516922,Easy,463,FALSE,FALSE,Island Perimeter,island-perimeter,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Matrix']",TRUE,FALSE
30.216130673465315,Medium,464,FALSE,FALSE,Can I Win,can-i-win,"['Math', 'Dynamic Programming', 'Bit Manipulation', 'Memoization', 'Game Theory', 'Bitmask']",FALSE,FALSE
49.761791329204385,Hard,465,FALSE,TRUE,Optimal Account Balancing,optimal-account-balancing,"['Array', 'Dynamic Programming', 'Backtracking', 'Bit Manipulation', 'Bitmask']",TRUE,FALSE
31.48279481433151,Hard,466,FALSE,FALSE,Count The Repetitions,count-the-repetitions,"['String', 'Dynamic Programming']",TRUE,FALSE
40.920836463604914,Medium,467,FALSE,FALSE,Unique Substrings in Wraparound String,unique-substrings-in-wraparound-string,"['String', 'Dynamic Programming']",FALSE,FALSE
27.72043448043533,Medium,468,FALSE,FALSE,Validate IP Address,validate-ip-address,['String'],TRUE,FALSE
39.80226892848252,Medium,469,FALSE,TRUE,Convex Polygon,convex-polygon,"['Array', 'Math', 'Geometry']",FALSE,FALSE
45.830859029879925,Medium,470,FALSE,FALSE,Implement Rand10() Using Rand7(),implement-rand10-using-rand7,"['Math', 'Rejection Sampling', 'Randomized', 'Probability and Statistics']",TRUE,FALSE
50.46895291231783,Hard,471,FALSE,TRUE,Encode String with Shortest Length,encode-string-with-shortest-length,"['String', 'Dynamic Programming']",FALSE,FALSE
49.37657423092629,Hard,472,FALSE,FALSE,Concatenated Words,concatenated-words,"['Array', 'String', 'Dynamic Programming', 'Depth-First Search', 'Trie']",TRUE,FALSE
40.76708409755071,Medium,473,FALSE,FALSE,Matchsticks to Square,matchsticks-to-square,"['Array', 'Dynamic Programming', 'Backtracking', 'Bit Manipulation', 'Bitmask']",TRUE,FALSE
48.572464236088685,Medium,474,FALSE,FALSE,Ones and Zeroes,ones-and-zeroes,"['Array', 'String', 'Dynamic Programming']",TRUE,FALSE
39.5729121125577,Medium,475,FALSE,FALSE,Heaters,heaters,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",FALSE,FALSE
70.29482495033501,Easy,476,FALSE,FALSE,Number Complement,number-complement,['Bit Manipulation'],TRUE,FALSE
53.56887191366945,Medium,477,FALSE,FALSE,Total Hamming Distance,total-hamming-distance,"['Array', 'Math', 'Bit Manipulation']",TRUE,FALSE
40.705569154353306,Medium,478,FALSE,FALSE,Generate Random Point in a Circle,generate-random-point-in-a-circle,"['Math', 'Geometry', 'Rejection Sampling', 'Randomized']",TRUE,FALSE
34.74241926102021,Hard,479,FALSE,FALSE,Largest Palindrome Product,largest-palindrome-product,"['Math', 'Enumeration']",FALSE,FALSE
38.56573409475909,Hard,480,FALSE,FALSE,Sliding Window Median,sliding-window-median,"['Array', 'Hash Table', 'Sliding Window', 'Heap (Priority Queue)']",TRUE,FALSE
52.18123072765022,Medium,481,FALSE,FALSE,Magical String,magical-string,"['Two Pointers', 'String']",FALSE,FALSE
44.53602852189841,Easy,482,FALSE,FALSE,License Key Formatting,license-key-formatting,['String'],TRUE,FALSE
42.91589280976386,Hard,483,FALSE,FALSE,Smallest Good Base,smallest-good-base,"['Math', 'Binary Search']",FALSE,FALSE
66.91754880062155,Medium,484,FALSE,TRUE,Find Permutation,find-permutation,"['Array', 'String', 'Stack', 'Greedy']",TRUE,FALSE
61.99948642656782,Easy,485,FALSE,FALSE,Max Consecutive Ones,max-consecutive-ones,['Array'],TRUE,FALSE
55.59290527124694,Medium,486,FALSE,FALSE,Predict the Winner,predict-the-winner,"['Array', 'Math', 'Dynamic Programming', 'Recursion', 'Game Theory']",TRUE,TRUE
51.404036433336074,Medium,487,FALSE,TRUE,Max Consecutive Ones II,max-consecutive-ones-ii,"['Array', 'Dynamic Programming', 'Sliding Window']",TRUE,FALSE
31.76209943939876,Hard,488,FALSE,FALSE,Zuma Game,zuma-game,"['String', 'Dynamic Programming', 'Stack', 'Breadth-First Search', 'Memoization']",FALSE,FALSE
77.30452238750141,Hard,489,FALSE,TRUE,Robot Room Cleaner,robot-room-cleaner,"['Backtracking', 'Interactive']",TRUE,FALSE
59.2120133620555,Medium,490,FALSE,TRUE,The Maze,the-maze,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Matrix']",TRUE,FALSE
61.47382520223281,Medium,491,FALSE,FALSE,Non-decreasing Subsequences,non-decreasing-subsequences,"['Array', 'Hash Table', 'Backtracking', 'Bit Manipulation']",TRUE,FALSE
60.17399730914157,Easy,492,FALSE,FALSE,Construct the Rectangle,construct-the-rectangle,['Math'],FALSE,FALSE
31.820555200542728,Hard,493,FALSE,FALSE,Reverse Pairs,reverse-pairs,"['Array', 'Binary Search', 'Divide and Conquer', 'Binary Indexed Tree', 'Segment Tree', 'Merge Sort', 'Ordered Set']",TRUE,FALSE
50.44206525436068,Medium,494,FALSE,FALSE,Target Sum,target-sum,"['Array', 'Dynamic Programming', 'Backtracking']",TRUE,FALSE
56.870435829096024,Easy,495,FALSE,FALSE,Teemo Attacking,teemo-attacking,"['Array', 'Simulation']",TRUE,FALSE
74.10825592000054,Easy,496,FALSE,FALSE,Next Greater Element I,next-greater-element-i,"['Array', 'Hash Table', 'Stack', 'Monotonic Stack']",TRUE,FALSE
40.46071437995303,Medium,497,FALSE,FALSE,Random Point in Non-overlapping Rectangles,random-point-in-non-overlapping-rectangles,"['Array', 'Math', 'Binary Search', 'Reservoir Sampling', 'Prefix Sum', 'Ordered Set', 'Randomized']",TRUE,FALSE
62.70755743712121,Medium,498,FALSE,FALSE,Diagonal Traverse,diagonal-traverse,"['Array', 'Matrix', 'Simulation']",TRUE,FALSE
50.37443337643699,Hard,499,FALSE,TRUE,The Maze III,the-maze-iii,"['Array', 'String', 'Depth-First Search', 'Breadth-First Search', 'Graph', 'Heap (Priority Queue)', 'Matrix', 'Shortest Path']",TRUE,FALSE
72.21104492744439,Easy,500,FALSE,FALSE,Keyboard Row,keyboard-row,"['Array', 'Hash Table', 'String']",FALSE,FALSE
57.27932162680492,Easy,501,FALSE,FALSE,Find Mode in Binary Search Tree,find-mode-in-binary-search-tree,"['Tree', 'Depth-First Search', 'Binary Search Tree', 'Binary Tree']",TRUE,FALSE
53.001727988196755,Hard,502,FALSE,FALSE,IPO,ipo,"['Array', 'Greedy', 'Sorting', 'Heap (Priority Queue)']",TRUE,FALSE
65.77135702078594,Medium,503,FALSE,FALSE,Next Greater Element II,next-greater-element-ii,"['Array', 'Stack', 'Monotonic Stack']",TRUE,FALSE
51.640720562220885,Easy,504,FALSE,FALSE,Base 7,base-7,['Math'],FALSE,FALSE
54.03709740151501,Medium,505,FALSE,TRUE,The Maze II,the-maze-ii,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Graph', 'Heap (Priority Queue)', 'Matrix', 'Shortest Path']",TRUE,FALSE
73.03056429342746,Easy,506,FALSE,FALSE,Relative Ranks,relative-ranks,"['Array', 'Sorting', 'Heap (Priority Queue)']",TRUE,FALSE
44.26236203428594,Easy,507,FALSE,FALSE,Perfect Number,perfect-number,['Math'],TRUE,FALSE
67.6024187713193,Medium,508,FALSE,FALSE,Most Frequent Subtree Sum,most-frequent-subtree-sum,"['Hash Table', 'Tree', 'Depth-First Search', 'Binary Tree']",TRUE,FALSE
72.67757375418867,Easy,509,FALSE,FALSE,Fibonacci Number,fibonacci-number,"['Math', 'Dynamic Programming', 'Recursion', 'Memoization']",TRUE,FALSE
60.9408886652671,Medium,510,FALSE,TRUE,Inorder Successor in BST II,inorder-successor-in-bst-ii,"['Tree', 'Binary Search Tree', 'Binary Tree']",TRUE,FALSE
75.54848657257493,Easy,511,FALSE,FALSE,Game Play Analysis I,game-play-analysis-i,['Database'],TRUE,FALSE
53.79129317807377,Easy,512,FALSE,TRUE,Game Play Analysis II,game-play-analysis-ii,['Database'],TRUE,FALSE
71.6437940489049,Medium,513,FALSE,FALSE,Find Bottom Left Tree Value,find-bottom-left-tree-value,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",TRUE,FALSE
58.8318128941407,Hard,514,FALSE,FALSE,Freedom Trail,freedom-trail,"['String', 'Dynamic Programming', 'Depth-First Search', 'Breadth-First Search']",TRUE,FALSE
66.27736123122392,Medium,515,FALSE,FALSE,Find Largest Value in Each Tree Row,find-largest-value-in-each-tree-row,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",TRUE,FALSE
63.78187561949083,Medium,516,FALSE,FALSE,Longest Palindromic Subsequence,longest-palindromic-subsequence,"['String', 'Dynamic Programming']",TRUE,FALSE
